word	tag	freq_A1	freq_A2	freq_B1	freq_B2	freq_C1	freq_C2	freq_total
habituellement	ADV	1.8101	1.0679	0.6378	2.2839	0.0	0.0	2.9959
habituer	VER	0.7319	19.9067	15.5799	0.0	12.0009	12.833	14.6129
habitué	ADJ	2.3113	0.0	0.438	1.7933	0.0	0.0	1.4901
habité	ADJ	0.0	0.0	4.5977	0.0	0.0	0.0	0.8843
hache	NOM	0.0	3.6252	11.8846	0.0	0.0	0.0	4.5416
hagard	ADJ	0.0	0.6228	0.6378	0.0	0.0	0.0	0.6898
haie	NOM	0.0	0.0	1.2756	1.3018	12.0009	0.0	2.6016
haillon	NOM	0.0	0.0	3.5822	0.0	0.0	0.0	0.7026
haine	NOM	0.0	2.1359	17.4943	28.5887	96.005	0.0	21.7848
haineux	ADJ	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
halage	NOM	0.0	0.0	0.3906	0.0	0.0	0.0	0.0363
haleine	NOM	0.7319	0.0	0.3059	0.0	0.0	0.0	0.5853
halieutique	ADJ	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
hall	NOM	0.0	12.7318	0.1243	0.0	0.0	0.0	3.1204
halle	NOM	1.1123	0.0	3.6048	8.1049	0.0	0.0	3.4297
halo	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
halte	NOM	0.0	0.7079	7.5777	1.2705	0.0	0.0	3.611
haltère	NOM	0.0	0.0	0.0	0.0	0.0	12.833	0.0975
haltérophilie	NOM	0.0	0.0	0.0	0.0	0.0	12.833	0.0975
hamac	NOM	0.0	0.0	0.4665	0.0	6.0005	0.0	0.636
hameau	NOM	0.0	0.606	0.1243	0.0	0.0	0.0	0.0815
hammam	NOM	0.9464	0.0	0.6378	0.0	0.0	0.0	0.6213
hamster	NOM	0.9464	0.0	0.0	2.2839	0.0	0.0	0.6179
hanche	NOM	0.0	0.0	0.4662	2.2839	0.0	0.0	0.9621
hand-ball	NOM	1.2635	0.0	0.0	0.0	0.0	0.0	0.0232
handicap	NOM	0.0	0.4664	0.6378	11.4197	4.139	19.328	5.2995
handicaper	VER	0.0	0.4157	0.0	9.1358	0.0	0.0	1.7189
handicapé	ADJ	0.0	0.0	0.1243	2.2839	0.0	0.0	0.6742
handicapé	NOM	2.3113	0.0	0.6378	0.0	0.0	0.0	0.6507
hangar	NOM	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
hanter	VER	0.0	0.8313	3.7062	0.0	0.0	0.0	1.4818
hantise	NOM	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
hanté	ADJ	0.0	0.0	0.438	1.3018	0.0	0.0	0.6508
happening	NOM	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
harassant	ADJ	0.0	0.0	0.1243	0.0	0.0	0.0	0.0408
harceler	VER	0.0	0.2065	0.0	0.0	6.0005	0.0	0.3547
harcèlement	NOM	0.0	0.0	0.0	1.2705	0.0	0.0	0.0342
hard	NOM	0.0	0.6228	0.0	2.2839	0.0	0.0	0.6897
hardi	ADJ	0.0	0.0	0.5857	0.0	3.4423	0.0	0.7027
hardiesse	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
hardiment	ADV	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
hardware	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
hareng	NOM	0.0	0.0	0.0	2.5411	0.0	0.0	0.0683
hargne	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
hargneux	ADJ	0.0	0.0	0.0	1.3018	0.0	0.0	0.035
haricot	NOM	1.2635	0.2129	0.0	0.0	0.0	0.0	0.646
harmonica	NOM	0.0	0.0	2.7406	0.0	0.0	0.0	0.5232
harmonie	NOM	0.0	0.1937	15.3053	2.2839	6.0005	0.0	6.6515
harmonieusement	ADV	0.0	0.0	0.2504	0.0	0.0	12.833	0.5351
harmonieux	ADJ	0.0	0.0	3.5051	0.0	12.0009	0.0	2.1333
harmonisation	NOM	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
harmoniser	VER	0.5504	0.0	0.5531	0.0	0.0	0.0	0.4461
harpon	NOM	0.0	0.0	0.2331	0.0	0.0	0.0	0.0558
hasard	NOM	1.1123	67.9355	93.4746	52.7999	82.4715	19.328	66.2957
hasardeux	ADJ	0.0	0.0	0.4665	0.0	20.024	0.0	1.5009
hausse	NOM	1.2635	6.3096	10.1617	2.2839	36.8208	0.0	10.6327
hausser	VER	0.0	0.0	0.2504	0.0	0.0	0.0	0.0233
haut	ADJ	16.3304	98.7328	176.1257	106.2101	266.6305	154.9424	138.063
haut	NOM	1.1008	4.7328	52.2968	13.4327	3.4423	0.0	20.7234
haut	ADV	42.3371	27.0351	10.0817	55.5085	19.861	0.0	29.4962
haut-parleur	ADJ	0.0	0.0	0.4665	0.0	0.0	0.0	0.0433
haut-parleur	NOM	0.0	0.0	0.185	0.0	0.0	0.0	0.0472
hautain	ADJ	0.0	0.0	3.5736	0.0	6.0005	0.0	1.4794
hautement	ADV	0.0	0.0	0.1219	2.2839	0.0	0.0	0.6496
hauteur	NOM	0.0	3.6356	31.0153	33.1711	86.6209	0.0	25.7158
havre	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
haïr	VER	0.0	15.5371	0.2331	2.2839	0.0	0.0	4.4541
heaume	NOM	0.8346	3.9055	0.0	0.0	0.0	0.0	1.4093
hebdo	NOM	0.0	0.5137	0.5857	0.0	0.0	0.0	0.6113
hebdomadaire	NOM	0.0	1.0275	0.0	0.0	0.0	4.0185	0.6772
hebdomadaire	ADJ	0.0	0.0	11.0762	8.4014	0.0	0.0	5.3987
hectare	NOM	0.5504	0.6228	8.1088	0.0	75.5206	0.0	10.2046
hein	INT	16.8508	18.9067	0.7866	9.5296	0.0	0.0	11.6869
helvétique	ADJ	0.0	0.606	0.438	0.0	0.0	0.0	0.6721
hennir	VER	0.0	0.0	0.4317	0.0	0.0	0.0	0.0401
herbe	NOM	55.7398	103.6549	42.4293	9.025	40.1357	19.328	54.7132
herbivore	ADJ	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
herculéen	ADJ	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
herméneutique	NOM	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
hermétiquement	ADV	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
hertzien	ADJ	0.0	0.0	0.0	0.0	18.0014	0.0	0.4293
heu	NOM	0.9051	0.0	5.047	0.0	0.0	0.0	1.952
heure	NOM	2456.0033	1256.9327	999.0123	1575.8291	597.2663	285.9783	1270.7439
heureusement	ADV	101.778	19.8784	11.1619	21.8239	54.0583	19.328	36.721
heureux	NOM	0.9051	0.6228	0.0	0.0	0.0	0.0	0.6838
heureux	ADJ	401.7524	401.1654	255.5808	99.0287	26.3397	0.0	248.0456
heuristique	ADJ	0.0	0.0	0.0	0.0	0.0	20.0924	0.3287
heurt	NOM	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
heurter	VER	7.3616	0.1865	3.5244	9.1403	6.0005	12.833	7.5783
heurtoir	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
hexagonal	ADJ	0.0	0.0	0.3059	8.4014	20.6179	0.0	3.4056
hexagone	NOM	0.0	0.0	3.7679	0.911	0.0	0.0	1.5698
hi-fi	ADJ	1.664	0.0	0.0	0.0	0.0	0.0	0.0306
hi-han	INT	0.8346	0.0	0.0	0.0	0.0	0.0	0.0153
hiatus	NOM	0.0	0.0	0.0	0.0	0.0	19.328	0.1431
hic	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
hideux	ADJ	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
hier	VER	7.3052	10.2454	7.4089	36.3652	4.139	0.0	15.7078
hier	ADV	207.3549	159.3079	74.3643	168.5821	24.0018	38.4989	136.2125
hier	NOM	1.1764	0.7079	7.6875	13.727	6.0005	0.0	8.0051
high-tech	ADJ	0.0	3.8895	0.0	0.0	18.0014	0.0	2.6822
himalayen	ADJ	0.0	0.0	1.1713	0.0	0.0	0.0	0.1088
hindi	NOM	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
hindou	ADJ	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
hindou	NOM	0.0	0.0	0.2504	0.0	0.0	0.0	0.0233
hip	ADJ	0.9051	0.0	0.0	0.0	0.0	0.0	0.0456
hippocampe	NOM	0.0	0.0	0.0	0.0	0.0	96.64	0.7155
hippomobile	ADJ	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
hispanique	ADJ	0.0	0.0	0.6378	0.0	8.2781	0.0	1.1151
hisser	VER	0.0	1.1553	9.4254	0.0	4.139	19.328	5.1161
histoire	NOM	738.4964	628.9547	488.484	463.3645	361.1094	143.7667	526.7729
historien	NOM	0.0	0.0	7.6901	2.2839	36.0028	12.833	8.8028
historiographique	ADJ	0.0	0.0	0.0	0.0	0.0	4.0185	0.0657
historique	NOM	0.0	0.0	0.4665	0.0	0.0	0.0	0.0433
historique	ADJ	22.6907	19.2275	78.2496	14.1801	135.2963	19.328	51.7391
historiquement	ADV	0.0	0.0	0.5531	0.0	0.0	4.0185	0.6976
hiver	NOM	159.5205	74.8878	134.0125	23.3997	12.0009	0.0	94.4547
hivernal	ADJ	0.0	1.2017	0.0	0.0	0.0	0.0	0.0912
hiérarchie	NOM	0.0	0.6228	12.2805	2.5411	0.0	38.656	7.502
hiérarchique	ADJ	0.0	0.0	0.3906	0.0	4.139	0.0	0.6261
hiérarchisation	NOM	0.0	0.0	0.0	0.0	0.0	19.328	0.1431
hiérarchiser	VER	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
hmm	INT	0.0	0.0	0.933	0.0	0.0	0.0	0.0867
hoc	ADV	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
hochement	NOM	0.0	0.606	0.0	0.0	0.0	0.0	0.0408
hocher	VER	0.0	0.0	0.438	0.911	0.0	0.0	0.1304
hollandais	ADJ	0.0	0.0	0.0	0.8102	0.0	0.0	0.0218
hollywoodien	ADJ	0.0	0.0	0.4317	0.0	0.0	0.0	0.0401
holocène	NOM	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
homard	NOM	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
hommage	NOM	0.0	8.5171	7.5797	0.911	0.0	4.0185	7.2302
homme	NOM	735.0122	2069.2006	1972.7933	2432.7363	1412.7339	549.5428	1776.8652
homo	ADJ	0.0	0.4157	0.0	0.0	0.0	0.0	0.02
homo	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
homogamie	NOM	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
homogène	ADJ	0.0	0.0	4.7412	0.0	4.139	0.0	1.9366
homogénéisation	NOM	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
homogénéiser	VER	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
homologue	NOM	0.0	0.0	3.6369	0.0	0.0	0.0	0.6817
homologuer	VER	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
homonyme	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
homophonie	NOM	0.0	0.0	0.0	0.0	0.0	4.0185	0.0657
homosexuel	NOM	0.0	0.0	0.3906	0.0	0.0	0.0	0.0363
homosexuel	ADJ	1.2635	0.0	0.0	0.0	0.0	0.0	0.0232
homéopathie	NOM	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
hongrois	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
honneur	NOM	45.4066	46.2507	44.7959	63.3089	80.3223	0.0	60.3525
honnête	ADJ	0.0	7.5031	26.0131	58.2164	6.0005	19.328	21.5664
honnête	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
honnêtement	ADV	0.0	0.0	0.2331	0.0	0.0	12.833	0.7024
honnêteté	NOM	0.0	0.0	7.5611	0.0	3.4423	0.0	2.5185
honorable	ADJ	0.0	0.0	0.2331	0.0	0.0	4.0185	0.7048
honorer	VER	7.5737	0.186	0.0	2.2839	0.0	0.0	2.2331
honte	NOM	7.2805	3.7447	32.7112	0.911	0.0	0.0	13.4457
honteux	ADJ	0.0	0.606	4.7033	0.0	20.024	19.328	4.8266
hooligan	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
hop	INT	1.2635	0.606	0.373	0.0	12.0009	0.0	3.0149
hoqueter	VER	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
horaire	NOM	16.0438	6.6315	0.5857	6.8518	20.6179	0.0	10.454
horaire	ADJ	0.0	0.4157	3.5301	6.8518	3.4423	0.0	4.7682
horde	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
horizon	NOM	0.7319	0.4664	7.6901	6.8518	27.9938	93.687	12.9063
horizontal	ADJ	0.7319	0.0	1.1713	6.8518	0.0	0.0	3.0013
horloge	NOM	0.9051	3.8626	3.2049	27.4073	0.0	19.328	12.7332
hormis	PRP	0.0	0.0	0.1243	0.0	6.0005	0.0	0.623
hormonal	ADJ	0.0	0.0	0.3906	0.0	3.4423	0.0	0.6556
